word,sentiment
pahimmaan,-1
valeleesuoraan,-1
propagantiset,-1
ystävällis,1
sitähengellinen,1
yllättävänn,1
huumoriirtoo,1
vaastaava,1
majoukkuepaikka,1
kusettaisesta,-1
vainomalla,-2
uhkavat,-1
paratiisillisempaa,1
tosiahkera,1
kalliimppaa,1
trollismiuskovainen,-1
isis terrorien,-3
anarkistivasuri,-1
suomen pankkiinki,1
pikku söpö,1
paskempiakin,-1
vastaavaanlaista,1
ystäväs,1
yllättäe,1
huumorianalyysia,1
huijatuksiturha,-2
kiusaantunessa,-1
politiikkare,1
laittanuyt,-1
taasrahaa,1
kiinnisaamisekseen,1
suutasoittavaa,-1
suvakkityyliseksi,1
iouuhuuyuubuuiihb,1
anteniiverkkoon,1
runkkaamassakyrp,-2
ihana,1
tyyydytetyn,1
kiintiöohittaa,1
uhkaillaporukka,-1
suurmpaa,-3
itsemurhsan,-3
nurmikkoajaa,1
luuraane,1
valuuttapoliittinen,1
nuuskamuikkune,1
valtuustotyrkky,1
paniikkikohtausmainen,1
hymytapainen,1
käytettävyysvastaava,1
yllättöen,1
kurallasaatikka,1
rikollinenystävä,-1
hyvähyötysuhteinen,1
proteiinittomampaa,1
ammmattiarmeijaanmiillainen,1
valeuutinenlehti,-1
saarnannnut,1
rauhallinen,1
pahasisuinen,-1
maksaauudenveroinen,1
tansaaniaan,1
hyyiii,1
maahanmuuttovihamielinen,1
kikkarekokkare,1
parkkipaikkaongelmainen,1
tosi asiallinen,3
sekopervo,-1
uuskarismaattisissa,1
kunnallinen politiikka,1
maalainenukko,1
neuvostoliittolainentyyppinen,1
livestriimaamisen,1
rauhaalue,1
auttavainen,1
homoparipaha,-1
hurmahengellinen,1
vasemmistoliittovihersuvakkeja,1
dokkaaksi,1
ss aseveljet,-1
jt kriittisiin,1
petturi soinilaisia,-1
nykyteniikkaa,1
mokkatakkinen,1
viimosiaan,1
suositellahalukkuus,1
syntihyväksyvät,-1
pahimipien,-1
diktatuurityyppinen,1
hyväksytääm,1
julkisuushaluinenuusi,1
vaihteistoissakkii,1
idaacbaa,1
iskeemuuttakaa,1
vannnhempi,1
itsemurhapolitiikot,-3
hyväksyttyvinä,1
mielenkiintoisempaaa,1
saakkakulku,1
loikkaaika,1
toimiviikkoloppuinen,1
innokkaaita,1
helläpanomies,1
radiotaajuuksinen,1
vasikkaaivot,1
laitoin,-1
juutalainenvihamielisyys,1
paskalainen,-1
mustaanmaahan,1
kuulyuu,1
some trollaaminen,-1
isänmaaasia,1
liittyykä,1
amerikkailaistyylinen,1
piittaamaattomampia,1
häviääääääää,1
vittula,-3
pohjois uusimaan,1
vaaau,1
laatukkaampia,1
äkkki,1
adrenaliinihuuruinen,1
asevi,-1
laitoskiinteistötekninen,-1
vuorotellavapaasijaisuus,1
helppiii,1
kuukauttaa,1
paranoijjaa,1
kaaaasvanut,1
vahinoittunut,-1
osaavii,1
vastustaatilaisuus,1
vihakirjoittaa,-1
mmmaahanmuutto,1
pikkulapsiikä,1
epäkiinostavaa,1
yhdenvertaisuuvaltuutettu,1
liiin,1
kalliitaa,1
seksuaalirikollisuuden,1
fysiikki,1
hakkapeliittihenkinen,1
puuverstaa,1
tuhomis,-1
ohitsesuuntakaa,1
huijari talousrikollinen,-2
uuskarismaattiset,1
ilomantsilaisuudesta,1
typerillämmä,-1
niiihinkin,1
kusinesov,-1
kokkaillajakaa,1
itkumainen,-1
laatuvastaava,1
vittumanen,-3
mustaalistaa,1
diipadaapa levy,1
hankaluuttaa,1
kunnioitetttava,1
kalleeeekk,1
palstaaseuraavan,1
rauhapitävä,1
kiinnostaanetist,1
aameriikkalaiset,1
valeuitiset,-1
itkenvieläkin,-1
siitäviis,1
seksuaaalirikollista,1
avioerovapaa,-3
vipraatoriitied,1
kauhu tuulikki,1
kulttuurivälisyys,1
hyväilt,1
halitessa,1
maahanmuuttokulu,1
kiskoliikenteeestä,1
positiiiviset,1
hyväksyäkäsittely,1
halijaksuja,1
voikkaat,1
uusiikä,1
maahaanmuutovastainen,1
osuuskauppatyylinen,1
kiusää,-1
kyykkykansatyötön,1
einiinpositiiviset,1
vainomista,-2
kärsimyssäikky,-2
heikkotuottavuus,1
rikollliseksi,-1
sekaavaa,1
sekavaaa,1
syyyllistyi,1
väkivaltaisiosta,-1
kyrpäkova,-1
orjittaminen,-2
nykykarismaattinenuusi,1
idiotismiessä,-2
joukkotappaa,1
sveitsiinthaimaahan,1
maahanmuuttovastaisa,1
rikkollisia,-1
ampuavideo,-1
kuunteluu,1
puukkohullu,1
ihanaaihanaa,1
hyvähakkarainen,1
klikkautuu,1
sairaaalloinen,1
kaadetuistaa,1
suukoilemaan,1
maahanmuuttokriittinenrasistinen,1
joukkumurhaa,1
miiiksi,1
samiiiii,1
matu kriittiset,-1
vaatteetmiss,1
vihaisellla,-1
vale japanilainen,-1
vasemmistolainenmuusikko,1
hyväksikäyttämässänykyisen,-2
kiinniotetaa,1
itsenäisyyys,1
vihavapaa,-1
suosikkipostaajasi,1
aaaloite,1
kivaaaaahhah,1
totuudeliinen,1
terroriomainen,-3
buuamaan,1
vastuuvapaa,1
vajakkimaa,1
ilmaillaaktiivi,1
hyväksikäytettyinä,-2
uunotyyppi,-1
rrrrakastanut,1
vahinkovaarallinen,-1
monipuolisuuttaa,1
musafriikkinäköinen,-1
viihtyvii,1
pedofilli,-4
halautko,1
kusiainenmätäs,-1
valehdellaa,-1
suurisaavuutus,1
pahakainen,-1
valeuitista,-1
hauskas,1
rauhallisemmiki,1
kauneint,1
kieltäymisten,-1
vässykkkä,1
viiimeisetki,1
jokilaaakson,1
paikkaaodotettavissaa,1
hullu,-2
ihminen orjuus,-2
syntihyväksymätöntä,-1
vittuaikainen,-3
pakkokituuttaa,1
rauhallistakin,1
kosteasilmäinen,-1
itsemurhanaivan,-3
pahaiänine,-1
takkuturkkinen,-1
hyväksikäyttämässä,-2
korkkivuurintapainen,1
kommunistinen anarkistinen,-1
passiiviaggressiivinen,1
halvahkoissa,-1
paskimmatkin,-1
huojuvvaa,-1
asenteissammeei,-1
rehellisestijumala,1
sielurauhainen,1
liivijengityyppinen,1
humaaniimpaan,1
viikkossa tässä,1
iloisna,1
suruviestittelyt,-1
kuultiinin,1
mustamaalamisiin,1
vapaassamaassa,1
melodikkaat,1
mätätärunkoinen,-1
viissaemmallekkii,1
suurtilaalinen,1
kiusallisiltaesimerkiksi,-1
uuvattiporukka,-1
romanttisenpaa,2
rehellinenrohkea,1
huijaripomo,-2
fyyysistä,1
paskanki,-1
kiusaamiselleep,-1
iisenäisyys,1
lämmetähuuhaauskovainen,1
purkkii,1
vahvvistaa,1
tilkkutäkkimäinen,1
pyhä,1
vahinoittumiseeen,-1
hyyyssätessä,1
saaresmaan,1
valehteluhypetys,-1
valelestaatiolaisia,-1
uskotoinko,-1
ylpeämielinen,1
maahanmuuttajarikollinenjengi,1
ainuuttakaan,1
kuolemaanloppuu,1
vaikkuuttaa,1
birjooooo,1
luode kaakkosuuntainen,1
kieltääs,-1
kiinnnostava,1
taaaaaaaaaaaas,1
pilannnut,-1
maalainenjuurinen,1
tapaaminenpakko,1
nokkakopauttaa,1
uudelleenmuotoutuu,1
matalapalkkka,1
nurkkajuurinen,1
uudestaansiis,1
seisoovaa,1
vastarintaliikekkin,1
sosiaaliliberaalitedistykselliset,1
kakkonenykkönen,1
inflaatiovapaa,1
vaahtotyyppinen,1
porvarikauppiaaana,1
tiltu valehtelee,-1
piilomaskuliininen,1
kuumaominaisuus,1
voikaataa,1
trollausviestieensä,-1
kuulaase,1
instrumenttaalimusiikki,1
maaataloustulo,1
karismaatikkosaarnaajaa,1
omintakeinenosaaminenkunniaan,1
hyväksyäoppikurssi,1
kaunata,1
äkkipikainenuusi,1
työttömille,-1
hauutausmaan,-2
häikkövajakkikäyhäpötkis,1
palveluinavainoharhainen,-2
nähtävvyyksijäkkii,1
fysikkaalisten,1
laittomnia,-1
tyyylii,1
buahaamauhaan,1
seuraavvissa,1
trolloaa,-1
suvaitsevaistollekkin,1
kiinnisaatua,1
uutisoii,1
harmittas,-1
kiihkomaaninen,1
autuas,1
leimaatuu,1
vainos,-2
mmhuoraksi,-2
ay tyhmien,-1
itkuasis,-1
jumalakertokaa,1
hupsankeikkaa,1
nöyryytystäolen,-1
etäisyyys,1
politiikkapöllö,1
rappssaattaa,1
hyvän nälöinen,1
lenkkeilenhengaan,1
nuoruudestaa,1
hienoooo,1
euroopaaa,1
viikkoloppuvanha,1
kuikkivaa,1
vittuillaväline,-3
vaikeaaaaa,1
raskastaaatelkaa,1
kajjaanintyttö,1
terrorihenkinen,-3
terrorikanditaatit,-3
titeeeellistä,1
paavalilainenuusi,1
rikosilmoitukse,-1
verkkosukkahousuinen,1
ilmastomuutoskriittinen,1
erikoinentukkirekka,1
katkerata,-2
pelkuriluontoinen,-1
kaunihit,1
surmaanminen,-2
hyötyliikkumaan,2
pahaiäninen,-1
uudetikkunt,1
kiihkouskovainenvapaa ajattelija,-1
feikkiporukka,1
pervonormatiivinen,-2
psssska,1
huhaahan,1
hyökkääkkään,-3
kauniitapauniita,2
sekopääevankelista,-1
kokoustaamaa,1
ylihengellllisten,1
mukaavuudenhaluinen,1
anarkistiliberaali,-1
merkkaa,1
kirkkaaman,1
halitaa,1
terrroisteista,-3
viivotinjääkiekkoa,1
maahamuuttajavoittoisissa,1
miinus voimakkuulliset,1
voimakkuuksinen,1
voimakkuuksset,1
kurnuumaan,1
pilkkapuheinen,-1
keskkkokoinen,1
hymyssa,1
knuuttilaa,1
paljontyhmempi,-1
avioliitto ongelmainen,-2
erikoisosaamiista,1
älykännykkäviisas,1
naakkumiset,1
hurmalainen,1
maapakkolainen,1
ystävälliistä,1
pilkaat,-1
radikaalisoituneisiin,-1
mätäpäinen,-1
rauhaliset,1
kusesa,-1
hyväkskäyttivät,1
valehtelusisait,-1
lomaillaaika,1
syvyyssuuntainen,1
laaadukkampaa,1
laaadukasta,1
ystävällisempia,1
työttömia,-1
vaasaassa,1
uskovaisella,1
super energiatehokas,1
vaahtosammuttamaan,1
globaalirunkkari,-1
hyväksyttäväksii,1
helppaamaan,1
sensuuntaisesta,-1
vaatiiopetusta,1
vähentääpolitiikka,1
roiskauuttaa,1
uuninpankkolainen,1
kiusllisia,-1
ihaillarokotus,1
tarkkaillaluokkalainen,1
vihapuhenyt,-1
syntitunnoton,-1
rasistinenfasistinen,-2
nukkummaan,1
monikultuuripaskaa,1
pahamainneista,-1
amelikkaa,1
väivaamaan,1
marttiiinaaa,1
lahjontaomainen,-1
paskka,-1
jariiiii,1
kurppanainen,-1
sikakiikkulainen,1
suuerempaan,1
kiusaajahenkinen,-1
vainoomisen,-2
myrkyliset,-1
hyvääpolitiikkaa,1
valehdellalehtinen,-1
parisenstaamiljoonaa,1
risikkouusi,1
piimeetä,1
halvallalla,-1
halpaaa,1
taakkannen,1
hyvääääääääääääääää,2
vihervasukkikokkarekepulaisten,-1
charmikkuus,1
tekstuaalinenuusi,1
ruummiilliseen,1
paha,-1
rikollisiajari,-1
inholland,-2
huullu,-2
munkkimykkänen,1
rikollinenmielinen,-1
työttömyysei,-1
ylellisyysverottaa,1
positiiivistä,1
ruotsalainenpolitiikka,1
viikkoei,1
kiusaamistaainut,-1
poisuhkauksien,-1
kaatopaikkakuntoinen,1
vihaalietsovaa,-2
hyväle,1
halifatiin,1
mittariruuvaamaton,1
velekataakka,1
pedofilit suomalaiset,-4
subliikkinen,1
seksuaalirikollisuutta,1
söpö,1
hellä,1
ruma,-1
kusipäävanha,-1
suurenmoisuutaan,1
hyväksikäytetyksikään,-2
syntiinlankeamuksessa,-1
pakkorikastuttaa,1
soilworkkii,1
riidanhaasto,1
syyyspimeinä,1
sensijaaan,1
nukkumaisaa,1
vuotaaa,1
uusitavaramyyjä,1
rauhalisia,1
kuulutjengiinkinp,1
vastuutonkiusaamista,-1
hautajainenvieras,-1
jälkkishommaa,1
paskaajauhaa,-2
karkkiii,1
vaattteista,1
vkluwuuijsuuts,1
paikkatietovastaava,1
laadukkkaat,1
ihaillakohde,1
vajjaamielisempi,1
patsaaalta,1
keskiviikkoiltainen,1
muututtavasuruliputus,-1
kokonaisuudessaann,1
syyllliseksi,1
kiikahtaa,1
työttömäksityönhakijaksi,-1
valtaamaassa,1
liikkeell,1
syntymäherkkä,1
houkkamainenuusi,1
rikollliset,-1
orkkiksii,1
kuuluukinmiksi,1
pitkiii,1
tuhoamnen,-1
hymynkarre,1
kaheliimpaa,1
muukalainenvapaa,1
hyväkksy,1
sielunpeilleiksi,1
vihapuihetta,-1
instalockkaajia,1
palkkojaa,1
haastatellapalkkio,1
jatkohaastatellajenkki,1
kiusallistamy,-1
mätähedelmäinen,-1
amerikkaakin,1
idiootti yhteisy,-2
tiiviistituli,1
kurpatki,-1
lätäkkkööön,1
bolshevikkijuutalainen,1
anarkistinen kommunistinen,-1
vxcosgpuuu,1
polttonestekäyttöinen,-1
rakas,2
valehtelust,-1
hyväotsikkoauttaa,1
moniosaaviin,1
yllätyts,1
juutalaisvapaana,1
yhtäkkiiä,1
vaatinuutkaan,1
vihauskovainen,-1
kauniitnetiss,1
jälkisekulaarisuus,1
suvakkihulluudella,1
pelastusintoinen,1
lainaatkaa,1
vjuurikkatie,1
ylpeä,1
hyökkäyseksi,-2
hauskapidotpaikka,1
seuraaviaa,1
uudellenkastaa,1
huippualykkaasta,1
vahinkoilmotuksesi,-1
hyväksikäyttääkin,-2
inhottavaaa,-3
tiilimuurata,1
hyökättäs,-2
vittuvirkata,-3
valehrella,-1
sosiaaalinen,1
vastuupakoillataktiikka,1
seksuaaliinen,1
humaanistisempaa,1
suuntaanantavana,1
uskovaisesta,1
nsrikkaat,1
tavallisiasiivoojaa,1
muvikuulaaseella,1
uusimuutoslainen,1
halppuuttaa,1
suositeltaavaa,1
tvihastunut,-1
pikkiriikkine,1
niikkoa,1
hyvälltä,1
niinnkivaax,1
maallikkopohjainen,1
valeuutinenmedia,-1
avaaruus,1
ilostas,1
yynnäämuuttaa,1
aauuuttoo,1
väärriieeiijjää,1
koorrkkeeuuttaa,1
änääääääään,1
kauheeeeee,1
suurmman,-2
mv valemedia,-1
kauniinanainen,1
kuuumia,1
valehtelullaa,-1
valelääkärieitä,-1
kalhiimpaa,1
takuueläkkeläinen,1
väkivaltaurpot,-1
kokkeilemmaan,1
kurkkumuu,1
vibraattorimuu,1
luxusluokkaa,1
omapää juntti,-1
poispahinta,-1
suurmmat,-2
hauskaks,1
eu epätoivo,-1
hyväksynynyt,1
hyväksihavaituista,1
ilosissa,1
suuruudenhullusssa,-2
super rikas,1
kaakaa,1
erinomaisuuttaansa,1
aseikäinen,-1
huuuutava,-1
huuuuuuuuuuuuutava,-1
helläpano,1
pillumpaa,-1
parhaanmilaan,1
viisaammiltaperusk,1
kaikkivoivaa,1
tunkeilioitten,-1
sosiaalisiittoinen,-1
iloisianyt,1
kirjoitteleekauheaa,-1
anarkistisestisävyttynyt,-1
kaunihista,1
ryssäfoobikon,-1
viihtyyki,1
paskepi,-1
rikollinentaho,-1
syntihyväksyvän,-1
vahinkoalttein,-1
hyväkerimäki,1
punaisellakapina,-1
liipasinherkkää,-1
hurjaaa,1
haluttomuudestaa,1
paskemmat,-1
kiihottavampii,1
valehtetelua,-1
maahanmuuttokiimainen,-1
tyhmittelet,-1
paskastanilainen,-1
hurraaisänmaallinen,1
viinaavihervassarien,-1
liikkutunut,1
laadukkaampakim,1
vihaatunut,-1
varakkaamasta,1
pahapaha,-1
rasistinenimpi,-2
hyvämaineiai,1
ihannaa,2
katkeria,-2
hottttt,1
kauniiimmat,2
väärinkäyttävä,-1
paskanäköinen,-1
suurmoskeida,-2
diipadaapaympäripyöreät,-1
kiusaamine,-1
lutka,-2
tasokkaammaat,1
kusetettu,-1
maansamyyneiden,-1
kyrpäotsainen,-2
idiooteimmat,-2
kiusallisesksi,-1
vittumirs,-3
nslutkaon,-2
ryysytakkinen,-1
orjuu,-2
ystävällisesri,1
idiottimainen,-2
hauskaapitävien,1
vittumikäsana,-3
surullisna,-1
ihailunhalunen,1
hyvähkö,1
kaunisnainen,1
pahissuomalaiset,-1
ökyrikkaasta,1
ahjakkaampi,1
sankarilliset,1
alaaarvoista,-1
